season	episode	scene	utterance	speaker	transcript	tokens	emotion	ID
s01	e09	c03	u004	['Ross Geller']	Thanks. Yeah, Carol borrowed it for a class, and I have to get it back to the museum.	[['Thanks', '.'], ['Yeah', ',', 'Carol', 'borrowed', 'it', 'for', 'a', 'class', ',', 'and', 'I', 'have', 'to', 'get', 'it', 'back', 'to', 'the', 'museum', '.']]	Neutral	s01e09c03u004
s01	e09	c03	u005	['Susan Bunch']	What's it look like?	"[['What', ""'s"", 'it', 'look', 'like', '?']]"	Neutral	s01e09c03u005
s01	e09	c03	u006	['Ross Geller']	Kinda like a big face without skin.	[['Kinda', 'like', 'a', 'big', 'face', 'without', 'skin', '.']]	Neutral	s01e09c03u006
s01	e09	c03	u007	['Susan Bunch']	Yes, I'm familiar with the concept. We can just look for it.	"[['Yes', ',', 'I', ""'m"", 'familiar', 'with', 'the', 'concept', '.'], ['We', 'can', 'just', 'look', 'for', 'it', '.']]"	Neutral	s01e09c03u007
s01	e09	c03	u008	['Ross Geller']	Ok. Wow, you guys sure have a lot of books about bein' a lesbian.	"[['Ok', '.'], ['Wow', ',', 'you', 'guys', 'sure', 'have', 'a', 'lot', 'of', 'books', 'about', 'bein', ""'"", 'a', 'lesbian', '.']]"	Neutral	s01e09c03u008
s01	e09	c03	u009	['Susan Bunch']	Well, you know, you have to take a course. Otherwise, they don't let you do it.	"[['Well', ',', 'you', 'know', ',', 'you', 'have', 'to', 'take', 'a', 'course', '.'], ['Otherwise', ',', 'they', 'do', ""n't"", 'let', 'you', 'do', 'it', '.']]"	Joyful	s01e09c03u009
s01	e09	c03	u010	['Ross Geller']	Hey, hey, Yertle the Turtle. A classic.	[['Hey', ',', 'hey', ',', 'Yertle', 'the', 'Turtle', '.'], ['A', 'classic', '.']]	Joyful	s01e09c03u010
s01	e09	c03	u011	['Susan Bunch']	Actually, I'm reading it to the baby.	"[['Actually', ',', 'I', ""'m"", 'reading', 'it', 'to', 'the', 'baby', '.']]"	Neutral	s01e09c03u011
s01	e09	c03	u012	['Ross Geller']	The uh, the baby that hasn't been born yet? Wouldn't that mean you're... crazy?	"[['The', 'uh', ',', 'the', 'baby', 'that', 'has', ""n't"", 'been', 'born', 'yet', '?'], ['Would', ""n't"", 'that', 'mean', 'you', ""'re"", '...'], ['crazy', '?']]"	Scared	s01e09c03u012
s01	e09	c03	u013	['Susan Bunch']	What, you don't think they can hear sounds in there?	"[['What', ',', 'you', 'do', ""n't"", 'think', 'they', 'can', 'hear', 'sounds', 'in', 'there', '?']]"	Neutral	s01e09c03u013
s01	e09	c03	u014	['Ross Geller']	You're not serious, I mean, you really... you really talk to it?	"[['You', ""'re"", 'not', 'serious', ',', 'I', 'mean', ',', 'you', 'really', '...'], ['you', 'really', 'talk', 'to', 'it', '?']]"	Scared	s01e09c03u014
s01	e09	c03	u015	['Susan Bunch']	Yeah, all the time. I want the baby to know my voice.	[['Yeah', ',', 'all', 'the', 'time', '.'], ['I', 'want', 'the', 'baby', 'to', 'know', 'my', 'voice', '.']]	Neutral	s01e09c03u015
s01	e09	c03	u016	['Ross Geller']	Do you uh, do you talk about me?	[['Do', 'you', 'uh', ',', 'do', 'you', 'talk', 'about', 'me', '?']]	Neutral	s01e09c03u016
s01	e09	c03	u017	['Susan Bunch']	Yeah, yeah, all the time.	[['Yeah', ',', 'yeah', ',', 'all', 'the', 'time', '.']]	Neutral	s01e09c03u017
s01	e09	c03	u018	['Ross Geller']	Really?	[['Really', '?']]	Neutral	s01e09c03u018
s01	e09	c03	u019	['Susan Bunch']	But um, we just refer to you as Bobo the Sperm Guy.	[['But', 'um', ',', 'we', 'just', 'refer', 'to', 'you', 'as', 'Bobo', 'the', 'Sperm', 'Guy', '.']]	Neutral	s01e09c03u019
s01	e09	c04	u001	['Ross Geller']	Look, if she's talking to it, I just think that I should get some belly time too. Not that I believe any of this.	"[['Look', ',', 'if', 'she', ""'s"", 'talking', 'to', 'it', ',', 'I', 'just', 'think', 'that', 'I', 'should', 'get', 'some', 'belly', 'time', 'too', '.'], ['Not', 'that', 'I', 'believe', 'any', 'of', 'this', '.']]"	Neutral	s01e09c04u001
s01	e09	c04	u002	['Phoebe Buffay']	Oh, I believe it. I think the baby can totally hear everything. I can show you. Look, this will seem a little weird, but you put your head inside this turkey, and then we'll all talk, and you'll hear everything we say.	"[['Oh', ',', 'I', 'believe', 'it', '.'], ['I', 'think', 'the', 'baby', 'can', 'totally', 'hear', 'everything', '.'], ['I', 'can', 'show', 'you', '.'], ['Look', ',', 'this', 'will', 'seem', 'a', 'little', 'weird', ',', 'but', 'you', 'put', 'your', 'head', 'inside', 'this', 'turkey', ',', 'and', 'then', 'we', ""'ll"", 'all', 'talk', ',', 'and', 'you', ""'ll"", 'hear', 'everything', 'we', 'say', '.']]"	Neutral	s01e09c04u002
s01	e09	c04	u003	['Chandler Bing']	I'd just like to say that I'm totally behind this experiment. In fact, I'd very much like to butter your head.	"[['I', ""'d"", 'just', 'like', 'to', 'say', 'that', 'I', ""'m"", 'totally', 'behind', 'this', 'experiment', '.'], ['In', 'fact', ',', 'I', ""'d"", 'very', 'much', 'like', 'to', 'butter', 'your', 'head', '.']]"	Joyful	s01e09c04u003
s01	e09	c04	u005	['Monica Geller']	Hey, Rach, did you make your money?	[['Hey', ',', 'Rach', ',', 'did', 'you', 'make', 'your', 'money', '?']]	Neutral	s01e09c04u005
s01	e09	c04	u006	['Rachel Green']	No, not even close. Forget Vail, forget seeing my family, forget shoop, shoop, shoop.	[['No', ',', 'not', 'even', 'close', '.'], ['Forget', 'Vail', ',', 'forget', 'seeing', 'my', 'family', ',', 'forget', 'shoop', ',', 'shoop', ',', 'shoop', '.']]	Sad	s01e09c04u006
s01	e09	c04	u007	['Monica Geller']	Rach, here's your mail.	"[['Rach', ',', 'here', ""'s"", 'your', 'mail', '.']]"	Neutral	s01e09c04u007
s01	e09	c04	u008	['Rachel Green']	Thanks, you can just put it on the table.	[['Thanks', ',', 'you', 'can', 'just', 'put', 'it', 'on', 'the', 'table', '.']]	Neutral	s01e09c04u008
s01	e09	c04	u009	['Monica Geller']	No, here's your mail.	"[['No', ',', 'here', ""'s"", 'your', 'mail', '.']]"	Powerful	s01e09c04u009
s01	e09	c04	u010	['Rachel Green']	Thanks, you can just put it on the table.	[['Thanks', ',', 'you', 'can', 'just', 'put', 'it', 'on', 'the', 'table', '.']]	Neutral	s01e09c04u010
s01	e09	c04	u011	['Monica Geller']	Would you just open it?	[['Would', 'you', 'just', 'open', 'it', '?']]	Powerful	s01e09c04u011
s01	e09	c04	u013	['Rachel Green']	Oh my god, oh, you guys are great.	[['Oh', 'my', 'god', ',', 'oh', ',', 'you', 'guys', 'are', 'great', '.']]	Joyful	s01e09c04u013
s01	e09	c04	u014	['Monica Geller']	We all chipped in.	[['We', 'all', 'chipped', 'in.']]	Joyful	s01e09c04u014
s01	e09	c04	u015	['Joey Tribbiani']	We did?	[['We', 'did', '?']]	Neutral	s01e09c04u015
s01	e09	c04	u016	['Monica Geller']	You owe me 20 bucks.	[['You', 'owe', 'me', '20', 'bucks', '.']]	Neutral	s01e09c04u016
s01	e09	c04	u017	['Rachel Green']	Thank you. Thank you so much!	[['Thank', 'you', '.'], ['Thank', 'you', 'so', 'much', '!']]	Joyful	s01e09c04u017
s01	e09	c04	u018	['Monica Geller']	Chandler, here you go, got your traditional Thanksgiving feast, you got your tomato soup, your grilled cheese fixin's, and your family size bag of Funyuns.	"[['Chandler', ',', 'here', 'you', 'go', ',', 'got', 'your', 'traditional', 'Thanksgiving', 'feast', ',', 'you', 'got', 'your', 'tomato', 'soup', ',', 'your', 'grilled', 'cheese', 'fixin', ""'s"", ',', 'and', 'your', 'family', 'size', 'bag', 'of', 'Funyuns', '.']]"	Neutral	s01e09c04u018
s01	e09	c04	u019	['Rachel Green']	Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner? What, what, what is it with you and this holiday?	"[['Wait', ',', 'wait', ',', 'Chandler', ',', 'this', 'is', 'what', 'you', ""'re"", 'havin', ""'"", 'for', 'Thanksgiving', 'dinner', '?'], ['What', ',', 'what', ',', 'what', 'is', 'it', 'with', 'you', 'and', 'this', 'holiday', '?']]"	Neutral	s01e09c04u019
s01	e09	c04	u020	['Chandler Bing']	All right, I'm nine years old.	"[['All', 'right', ',', 'I', ""'m"", 'nine', 'years', 'old', '.']]"	Neutral	s01e09c04u020
s01	e09	c04	u021	['Ross Geller']	Oh, I hate this story.	[['Oh', ',', 'I', 'hate', 'this', 'story', '.']]	Mad	s01e09c04u021
s01	e09	c04	u022	['Chandler Bing']	We just finished this magnificent Thanksgiving dinner. I have--and I remember this part vividly--a mouthful of pumpkin pie, and this is the moment my parents choose to tell me they're getting divorced.	"[['We', 'just', 'finished', 'this', 'magnificent', 'Thanksgiving', 'dinner', '.'], ['I', 'have', '--', 'and', 'I', 'remember', 'this', 'part', 'vividly', '--', 'a', 'mouthful', 'of', 'pumpkin', 'pie', ',', 'and', 'this', 'is', 'the', 'moment', 'my', 'parents', 'choose', 'to', 'tell', 'me', 'they', ""'re"", 'getting', 'divorced', '.']]"	Sad	s01e09c04u022
s01	e09	c04	u023	['Rachel Green']	Oh my god.	[['Oh', 'my', 'god', '.']]	Sad	s01e09c04u023
s01	e09	c04	u024	['Chandler Bing']	Yes. It's very difficult to appreciate a Thanksgiving dinner once you've seen it in reverse.	"[['Yes', '.'], ['It', ""'s"", 'very', 'difficult', 'to', 'appreciate', 'a', 'Thanksgiving', 'dinner', 'once', 'you', ""'ve"", 'seen', 'it', 'in', 'reverse', '.']]"	Sad	s01e09c04u024
s01	e09	c05	u001	['Joey Tribbiani']	Uh, hi. We uh, we used to work together.	[['Uh', ',', 'hi', '.'], ['We', 'uh', ',', 'we', 'used', 'to', 'work', 'together', '.']]	Scared	s01e09c05u001
s01	e09	c05	u002	['Girl']	We did?	[['We', 'did', '?']]	Scared	s01e09c05u002
s01	e09	c05	u003	['Joey Tribbiani']	Yeah, at Macy's. You were the Obsession girl, right? I was the Aramis guy. Aramis? Aramis?	"[['Yeah', ',', 'at', 'Macy', ""'s"", '.'], ['You', 'were', 'the', 'Obsession', 'girl', ',', 'right', '?'], ['I', 'was', 'the', 'Aramis', 'guy', '.'], ['Aramis', '?'], ['Aramis', '?']]"	Neutral	s01e09c05u003
s01	e09	c05	u004	['Girl']	Yeah, right.	[['Yeah', ',', 'right', '.']]	Peaceful	s01e09c05u004
s01	e09	c05	u005	['Joey Tribbiani']	I gotta tell you. You're the best in the business.	"[['I', 'got', 'ta', 'tell', 'you', '.'], ['You', ""'re"", 'the', 'best', 'in', 'the', 'business', '.']]"	Joyful	s01e09c05u005
s01	e09	c05	u006	['Girl']	Get out.	[['Get', 'out', '.']]	Mad	s01e09c05u006
s01	e09	c05	u007	['Joey Tribbiani']	I'm serious. You're amazing. You know when to spritz, when to lay back.	"[['I', ""'m"", 'serious', '.'], ['You', ""'re"", 'amazing', '.'], ['You', 'know', 'when', 'to', 'spritz', ',', 'when', 'to', 'lay', 'back', '.']]"	Joyful	s01e09c05u007
s01	e09	c05	u008	['Girl']	Really? You don't know what that means to me.	"[['Really', '?'], ['You', 'do', ""n't"", 'know', 'what', 'that', 'means', 'to', 'me', '.']]"	Powerful	s01e09c05u008
s01	e09	c05	u009	['Joey Tribbiani']	Ooh, you smell great tonight. What're you wearing?	"[['Ooh', ',', 'you', 'smell', 'great', 'tonight', '.'], ['What', ""'re"", 'you', 'wearing', '?']]"	Powerful	s01e09c05u009
s01	e09	c05	u010	['Girl']	Nothing.	[['Nothing', '.']]	Joyful	s01e09c05u010
s01	e09	c05	u011	['Joey Tribbiani']	Listen, uh, you wanna go get a drink or something?	[['Listen', ',', 'uh', ',', 'you', 'wan', 'na', 'go', 'get', 'a', 'drink', 'or', 'something', '?']]	Joyful	s01e09c05u011
s01	e09	c05	u012	['Girl']	Yeah. Oh.	[['Yeah', '.'], ['Oh', '.']]	Neutral	s01e09c05u012
s01	e09	c05	u013	['Joey Tribbiani']	What's wrong?	"[['What', ""'s"", 'wrong', '?']]"	Scared	s01e09c05u013
s01	e09	c05	u014	['Girl']	I just remembered, I have to do something.	[['I', 'just', 'remembered', ',', 'I', 'have', 'to', 'do', 'something', '.']]	Scared	s01e09c05u014
s01	e09	c05	u015	['Joey Tribbiani']	Oh. What?	[['Oh', '.'], ['What', '?']]	Scared	s01e09c05u015
s01	e09	c05	u016	['Girl']	Um, leave.	[['Um', ',', 'leave', '.']]	Mad	s01e09c05u016
s01	e09	c05	u017	['Joey Tribbiani']	Wait, wait, wait!	[['Wait', ',', 'wait', ',', 'wait', '!']]	Mad	s01e09c05u017
s01	e09	c09	u001	['Carol Willick']	Anytime you're ready.	"[['Anytime', 'you', ""'re"", 'ready', '.']]"	Neutral	s01e09c09u001
s01	e09	c09	u002	['Ross Geller']	Ok, ok, here we go. Ok, where am I talking to, here? I mean, uh, well, there is one way that seems to offer a certain acoustical advantage, but...	[['Ok', ',', 'ok', ',', 'here', 'we', 'go', '.'], ['Ok', ',', 'where', 'am', 'I', 'talking', 'to', ',', 'here', '?'], ['I', 'mean', ',', 'uh', ',', 'well', ',', 'there', 'is', 'one', 'way', 'that', 'seems', 'to', 'offer', 'a', 'certain', 'acoustical', 'advantage', ',', 'but', '...']]	Joyful	s01e09c09u002
s01	e09	c09	u003	['Carol Willick']	Just aim for the bump.	[['Just', 'aim', 'for', 'the', 'bump', '.']]	Neutral	s01e09c09u003
s01	e09	c09	u004	['Ross Geller']	Ok, ok, ok, ok, here goes. You know, I, you know, can't do this. Uh, this is too weird. I feel stupid.	"[['Ok', ',', 'ok', ',', 'ok', ',', 'ok', ',', 'here', 'goes', '.'], ['You', 'know', ',', 'I', ',', 'you', 'know', ',', 'ca', ""n't"", 'do', 'this', '.'], ['Uh', ',', 'this', 'is', 'too', 'weird', '.'], ['I', 'feel', 'stupid', '.']]"	Scared	s01e09c09u004
s01	e09	c09	u005	['Carol Willick']	So don't do it, it's fine. You don't have to do it just because Susan does it.	"[['So', 'do', ""n't"", 'do', 'it', ',', 'it', ""'s"", 'fine', '.'], ['You', 'do', ""n't"", 'have', 'to', 'do', 'it', 'just', 'because', 'Susan', 'does', 'it', '.']]"	Powerful	s01e09c09u005
s01	e09	c09	u006	['Ross Geller']	Hello, baby. Hello, hello.	[['Hello', ',', 'baby', '.'], ['Hello', ',', 'hello', '.']]	Neutral	s01e09c09u006
s01	e09	c10	u001	['Rachel Green']	I loved the moment when you first saw the giant dog shadow all over the park.	[['I', 'loved', 'the', 'moment', 'when', 'you', 'first', 'saw', 'the', 'giant', 'dog', 'shadow', 'all', 'over', 'the', 'park', '.']]	Joyful	s01e09c10u001
s01	e09	c10	u002	['Phoebe Buffay']	Yeah, but did they have to shoot him down? I mean, that was just mean.	[['Yeah', ',', 'but', 'did', 'they', 'have', 'to', 'shoot', 'him', 'down', '?'], ['I', 'mean', ',', 'that', 'was', 'just', 'mean', '.']]	Mad	s01e09c10u002
s01	e09	c10	u003	['Monica Geller']	Ok, right about now the turkey should be crispy on the outside, juicy on the inside. Why are we standing here?	[['Ok', ',', 'right', 'about', 'now', 'the', 'turkey', 'should', 'be', 'crispy', 'on', 'the', 'outside', ',', 'juicy', 'on', 'the', 'inside', '.'], ['Why', 'are', 'we', 'standing', 'here', '?']]	Neutral	s01e09c10u003
s01	e09	c10	u004	['Rachel Green']	We're waiting for you to open the door. You got the keys.	"[['We', ""'re"", 'waiting', 'for', 'you', 'to', 'open', 'the', 'door', '.'], ['You', 'got', 'the', 'keys', '.']]"	Neutral	s01e09c10u004
s01	e09	c10	u005	['Monica Geller']	No I don't.	"[['No', 'I', 'do', ""n't"", '.']]"	Neutral	s01e09c10u005
s01	e09	c10	u006	['Rachel Green']	"Yes, you do. When we left, you said, ""got the keys."""	"[['Yes', ',', 'you', 'do', '.'], ['When', 'we', 'left', ',', 'you', 'said', ',', '""', 'got', 'the', 'keys', '.', '""']]"	Neutral	s01e09c10u006
s01	e09	c10	u007	['Monica Geller']	"No I didn't. I asked, ""got the ke-eys?"""	"[['No', 'I', 'did', ""n't"", '.'], ['I', 'asked', ',', '""', 'got', 'the', 'ke', '-', 'eys', '?', '""']]"	Mad	s01e09c10u007
s01	e09	c10	u008	['Rachel Green']	"No, no, no, you said, ""got the keys""."	"[['No', ',', 'no', ',', 'no', ',', 'you', 'said', ',', '""', 'got', 'the', 'keys', '""', '.']]"	Mad	s01e09c10u008
s01	e09	c10	u009	['Chandler Bing']	Do either of you have the keys?	[['Do', 'either', 'of', 'you', 'have', 'the', 'keys', '?']]	Neutral	s01e09c10u009
s01	e09	c10	u010	['Monica Geller']	The oven is on.	[['The', 'oven', 'is', 'on', '.']]	Scared	s01e09c10u010
s01	e09	c10	u011	['Rachel Green']	Oh, I gotta get my ticket!	[['Oh', ',', 'I', 'got', 'ta', 'get', 'my', 'ticket', '!']]	Scared	s01e09c10u011
s01	e09	c10	u012	['Joey Tribbiani']	Wait, wait, we have a copy of your key.	[['Wait', ',', 'wait', ',', 'we', 'have', 'a', 'copy', 'of', 'your', 'key', '.']]	Scared	s01e09c10u012
s01	e09	c10	u013	['Monica Geller']	Well then get it, get it!	[['Well', 'then', 'get', 'it', ',', 'get', 'it', '!']]	Mad	s01e09c10u013
s01	e09	c10	u014	['Joey Tribbiani']	That tone will not make me go any faster.	[['That', 'tone', 'will', 'not', 'make', 'me', 'go', 'any', 'faster', '.']]	Neutral	s01e09c10u014
s01	e09	c10	u015	['Monica Geller']	Joey!	[['Joey', '!']]	Mad	s01e09c10u015
s01	e09	c10	u016	['Joey Tribbiani']	That one will.	[['That', 'one', 'will', '.']]	Neutral	s01e09c10u016
s01	e09	c11	u001	['Ross Geller']	And everyone's telling me, you gotta pick a major, you gotta pick a major. So, on a dare, I picked paleontology. And you have no idea what I'm saying, because, let's face it, you're a fetus. You're just happy you don't have gills anymore.	"[['And', 'everyone', ""'s"", 'telling', 'me', ',', 'you', 'got', 'ta', 'pick', 'a', 'major', ',', 'you', 'got', 'ta', 'pick', 'a', 'major', '.'], ['So', ',', 'on', 'a', 'dare', ',', 'I', 'picked', 'paleontology', '.'], ['And', 'you', 'have', 'no', 'idea', 'what', 'I', ""'m"", 'saying', ',', 'because', ',', 'let', ""'s"", 'face', 'it', ',', 'you', ""'re"", 'a', 'fetus', '.'], ['You', ""'re"", 'just', 'happy', 'you', 'do', ""n't"", 'have', 'gills', 'anymore', '.']]"	Neutral	s01e09c11u001
s01	e09	c11	u002	['Carol Willick']	Look, you don't have to talk to it. You can sing to it if you want.	"[['Look', ',', 'you', 'do', ""n't"", 'have', 'to', 'talk', 'to', 'it', '.'], ['You', 'can', 'sing', 'to', 'it', 'if', 'you', 'want', '.']]"	Neutral	s01e09c11u002
s01	e09	c11	u003	['Ross Geller']	Oh, please. I am not singing to your stomach, ok?	[['Oh', ',', 'please', '.'], ['I', 'am', 'not', 'singing', 'to', 'your', 'stomach', ',', 'ok', '?']]	Neutral	s01e09c11u003
s01	e09	c11	u005	['Susan Bunch']	Hi, how's it goin?	"[['Hi', ',', 'how', ""'s"", 'it', 'goin', '?']]"	Neutral	s01e09c11u005
s01	e09	c11	u006	['Ross Geller']	Shh! Here we come, walkin' down the street, get the funniest looks from, everyone we meet. Hey, hey! Hey, uh, did you just feel that?	"[['Shh', '!'], ['Here', 'we', 'come', ',', 'walkin', ""'"", 'down', 'the', 'street', ',', 'get', 'the', 'funniest', 'looks', 'from', ',', 'everyone', 'we', 'meet', '.'], ['Hey', ',', 'hey', '!'], ['Hey', ',', 'uh', ',', 'did', 'you', 'just', 'feel', 'that', '?']]"	Joyful	s01e09c11u006
s01	e09	c11	u007	['Carol Willick']	I did.	[['I', 'did', '.']]	Neutral	s01e09c11u007
s01	e09	c11	u008	['Ross Geller']	Does it always, uh--?	[['Does', 'it', 'always', ',', 'uh', '--', '?']]	Neutral	s01e09c11u008
s01	e09	c11	u009	['Carol Willick']	No, no that was the first.	[['No', ',', 'no', 'that', 'was', 'the', 'first', '.']]	Joyful	s01e09c11u009
s01	e09	c11	u010	['Susan Bunch']	Keep singing! Keep singing!	[['Keep', 'singing', '!'], ['Keep', 'singing', '!']]	Joyful	s01e09c11u010
s01	e09	c11	u011	['Ross Geller']	Hey, hey, you're my baby, and I can't wait to meet you. When you come out I'll buy you a bagel, and then we'll go to the zoo.	"[['Hey', ',', 'hey', ',', 'you', ""'re"", 'my', 'baby', ',', 'and', 'I', 'ca', ""n't"", 'wait', 'to', 'meet', 'you', '.'], ['When', 'you', 'come', 'out', 'I', ""'ll"", 'buy', 'you', 'a', 'bagel', ',', 'and', 'then', 'we', ""'ll"", 'go', 'to', 'the', 'zoo', '.']]"	Joyful	s01e09c11u011
s01	e09	c11	u012	['Susan Bunch']	I felt it!	[['I', 'felt', 'it', '!']]	Joyful	s01e09c11u012
s01	e09	c11	u013	['Ross Geller']	Hey, hey, I'm your daddy. I'm the one without any breasts.	"[['Hey', ',', 'hey', ',', 'I', ""'m"", 'your', 'daddy', '.'], ['I', ""'m"", 'the', 'one', 'without', 'any', 'breasts', '.']]"	Joyful	s01e09c11u013
s01	e10	c01	u001	['Ross Geller']	Guys? There's a somebody I'd like you to meet.	"[['Guys', '?'], ['There', ""'s"", 'a', 'somebody', 'I', ""'d"", 'like', 'you', 'to', 'meet', '.']]"	Neutral	s01e10c01u001
s01	e10	c01	u003	['#ALL#']	Oooh!	[['Oooh', '!']]	Joyful	s01e10c01u003
s01	e10	c01	u004	['Monica Geller']	W-wait. What is that?	[['W', '-', 'wait', '.'], ['What', 'is', 'that', '?']]	Scared	s01e10c01u004
s01	e10	c01	u005	['Ross Geller']	'That' would be Marcel. You wanna say hi?	"[[""'"", 'That', ""'"", 'would', 'be', 'Marcel', '.'], ['You', 'wan', 'na', 'say', 'hi', '?']]"	Joyful	s01e10c01u005
s01	e10	c01	u006	['Monica Geller']	No, no, I don't.	"[['No', ',', 'no', ',', 'I', 'do', ""n't"", '.']]"	Scared	s01e10c01u006
s01	e10	c01	u007	['Rachel Green']	Oh, he is precious! Where did you get him?	[['Oh', ',', 'he', 'is', 'precious', '!'], ['Where', 'did', 'you', 'get', 'him', '?']]	Joyful	s01e10c01u007
s01	e10	c01	u008	['Ross Geller']	My friend Bethel rescued him from some lab.	[['My', 'friend', 'Bethel', 'rescued', 'him', 'from', 'some', 'lab', '.']]	Neutral	s01e10c01u008
s01	e10	c01	u009	['Phoebe Buffay']	That is so cruel! Why? Why would a parent name their child Bethel?	[['That', 'is', 'so', 'cruel', '!'], ['Why', '?'], ['Why', 'would', 'a', 'parent', 'name', 'their', 'child', 'Bethel', '?']]	Neutral	s01e10c01u009
s01	e10	c01	u010	['Chandler Bing']	Hey, that monkey's got a Ross on its ass!	"[['Hey', ',', 'that', 'monkey', ""'s"", 'got', 'a', 'Ross', 'on', 'its', 'ass', '!']]"	Joyful	s01e10c01u010
